;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
223;Tistlia_consotensis;ATP6;F0F1 ATP synthase subunit A;14;9;4;2;1;3;5;15;6;15;27;1;8;19;8;8;11;1;6;24
224;Roseomonas_nepalensis;ATP6;F0F1 ATP synthase subunit A;23;6;3;1;0;3;7;17;5;16;28;3;5;20;9;7;7;1;8;24
226;Wolbachia_pipientis;ATP6;F0F1 ATP synthase subunit A;11;4;4;1;2;2;3;9;3;27;19;5;3;17;8;9;10;1;5;17
227;Cohaesibacter_gelatinilyticus;ATP6;F0F1 ATP synthase subunit A;19;6;5;1;2;2;5;16;2;16;31;3;5;20;8;12;16;2;5;19
228;Humitalea_rosea;ATP6;F0F1 ATP synthase subunit A;14;5;3;1;1;2;6;13;5;14;28;1;6;20;9;9;12;1;8;22
229;Sphingomonas_phyllosphaerae;ATP6;F0F1 ATP synthase subunit A;13;5;6;1;0;3;5;18;6;18;31;4;6;21;13;12;9;2;4;25
230;Zhengella_mangrovi;ATP6;F0F1 ATP synthase subunit A;19;5;4;2;1;2;4;16;4;11;30;5;12;21;8;13;8;0;5;25
231;Sphingopyxis_panaciterrulae;ATP6;F0F1 ATP synthase subunit A;20;6;4;1;1;4;5;22;6;16;27;2;13;22;12;14;10;4;4;23
232;Anaplasma_centrale;ATP6;F0F1 ATP synthase subunit A;17;4;2;2;2;2;2;6;5;13;25;2;6;13;7;5;11;1;3;17
233;Ochrobactrum_daejeonense;ATP6;F0F1 ATP synthase subunit A;17;5;3;2;2;3;4;16;2;20;25;5;6;23;9;15;12;0;6;23
235;Ensifer_sesbaniae;ATP6;F0F1 ATP synthase subunit A;15;5;3;1;2;4;5;19;3;16;29;4;11;20;8;14;11;0;6;19
236;Phyllobacterium_brassicacearum;ATP6;F0F1 ATP synthase subunit A;19;5;5;1;1;3;5;16;2;12;29;4;9;23;9;15;13;0;5;22
237;Sphingomonas_formosensis;ATP6;F0F1 ATP synthase subunit A;18;5;6;1;1;2;4;20;6;22;29;4;7;21;11;10;11;2;4;18
239;Nitratireductor_basaltis;ATP6;F0F1 ATP synthase subunit A;24;5;3;2;1;2;4;17;4;11;30;4;10;19;8;15;7;0;5;24
240;Pararhizobium_polonicum;ATP6;F0F1 ATP synthase subunit A;16;5;4;1;1;3;5;18;3;14;29;3;10;20;8;16;11;0;6;22
241;Nitratireductor_indicus;ATP6;F0F1 ATP synthase subunit A;16;6;3;2;1;3;4;17;4;11;27;3;10;23;8;16;11;1;5;28
242;Thalassospira_mesophila;ATP6;F0F1 ATP synthase subunit A;21;8;4;2;1;2;5;20;6;23;20;3;11;23;8;5;14;1;7;17
244;Sphingomonas_astaxanthinifaciens;ATP6;F0F1 ATP synthase subunit A;18;6;4;1;0;4;6;16;6;12;30;3;7;21;13;12;9;3;3;29
245;Mycoplana_dimorpha;ATP6;F0F1 ATP synthase subunit A;18;5;3;1;1;5;5;19;2;13;30;4;12;20;8;15;9;0;6;19
246;Xanthobacter_autotrophicus;ATP6;F0F1 ATP synthase subunit A;25;7;3;2;0;2;5;14;5;13;29;2;8;24;8;12;12;1;7;28
247;Ensifer_psoraleae;ATP6;F0F1 ATP synthase subunit A;15;5;4;1;2;4;5;18;4;16;30;4;9;21;8;13;11;0;6;19
248;Neorhizobium_alkalisoli;ATP6;F0F1 ATP synthase subunit A;18;5;3;1;1;5;5;20;4;13;32;3;9;20;8;12;10;0;6;20
249;Altererythrobacter_gangjinensis;ATP6;F0F1 ATP synthase subunit A;14;5;4;4;0;2;7;17;5;24;27;6;8;22;12;12;8;2;5;17
250;Sphingopyxis_witflariensis;ATP6;F0F1 ATP synthase subunit A;13;6;5;1;1;4;5;18;6;18;31;3;9;20;10;14;10;3;4;20
251;Rhizobium_sullae;ATP6;F0F1 ATP synthase subunit A;18;4;5;1;1;4;5;19;3;13;29;4;8;22;8;12;11;0;6;22
255;Pleomorphomonas_diazotrophica;ATP6;F0F1 ATP synthase subunit A;22;6;5;1;1;2;5;13;3;11;30;3;7;21;8;10;17;0;6;24
256;Mesorhizobium_loti;ATP6;F0F1 ATP synthase subunit A;18;5;4;2;1;3;4;15;3;13;32;5;10;20;8;15;8;0;5;24
257;Mesorhizobium_tamadayense;ATP6;F0F1 ATP synthase subunit A;22;5;4;2;1;4;4;15;4;8;30;4;8;20;8;13;8;0;6;29
258;Methyloligella_halotolerans;ATP6;F0F1 ATP synthase subunit A;14;3;3;1;1;1;2;12;3;11;24;3;8;16;6;5;9;1;4;21
259;Rhodopseudomonas_palustris;ATP6;F0F1 ATP synthase subunit A;18;4;5;1;1;3;5;14;3;15;33;7;5;22;9;13;8;1;6;25
260;Ferruginivarius_sediminum;ATP6;F0F1 ATP synthase subunit A;21;8;4;1;1;3;7;15;4;18;29;3;3;19;10;12;11;1;5;16
261;Sneathiella_limimaris;ATP6;F0F1 ATP synthase subunit A;15;6;5;1;1;2;6;16;3;15;28;4;6;22;9;11;7;2;6;23
262;Aurantimonas_manganoxydans;ATP6;F0F1 ATP synthase subunit A;21;6;5;2;1;2;5;15;4;7;32;3;10;20;8;12;7;0;5;29
263;Nitratireductor_soli;ATP6;F0F1 ATP synthase subunit A;18;6;3;2;1;3;5;16;3;13;32;3;8;22;8;14;11;1;5;25
264;Pannonibacter_indicus;ATP6;F0F1 ATP synthase subunit A;21;7;4;1;1;3;5;16;4;10;29;1;12;20;9;13;11;1;6;21
266;Sneathiella_glossodoripedis;ATP6;F0F1 ATP synthase subunit A;14;6;5;1;1;2;6;16;3;15;28;4;7;22;9;11;8;2;5;23
267;Shinella_zoogloeoides;ATP6;F0F1 ATP synthase subunit A;15;5;3;1;1;3;5;17;3;10;30;4;9;22;8;18;10;0;6;23
270;Aureimonas_glaciei;ATP6;F0F1 ATP synthase subunit A;17;5;4;2;1;2;4;14;3;16;28;4;9;21;8;18;9;1;5;24
271;Sphingomicrobium_lutaoense;ATP6;F0F1 ATP synthase subunit A;23;5;4;3;0;2;5;19;5;19;32;5;11;21;8;11;12;2;4;25
272;Neorickettsia_helminthoeca;ATP6;F0F1 ATP synthase subunit A;14;3;4;2;2;3;2;8;2;17;25;4;5;17;9;8;9;1;6;22
273;Fulvimarina_pelagi;ATP6;F0F1 ATP synthase subunit A;20;6;5;2;1;2;5;14;3;11;27;4;10;22;8;12;11;0;5;26
274;Kordiimonas_lacus;ATP6;F0F1 ATP synthase subunit A;19;3;3;1;1;3;3;15;4;19;22;4;6;20;8;9;8;0;6;12
276;Sphingomonas_changbaiensis;ATP6;F0F1 ATP synthase subunit A;21;6;6;4;1;3;4;16;5;14;33;3;3;20;12;5;10;3;5;28
277;Aurantimonas_endophytica;ATP6;F0F1 ATP synthase subunit A;17;6;6;2;1;2;4;17;2;11;31;4;10;20;8;13;9;0;5;26
278;Neorhizobium_galegae;ATP6;F0F1 ATP synthase subunit A;18;5;3;1;1;5;5;20;3;14;31;3;9;19;8;13;10;0;7;20
279;Sphingopyxis_bauzanensis;ATP6;F0F1 ATP synthase subunit A;14;6;6;1;1;3;5;19;6;18;31;2;9;20;10;14;9;3;4;20
280;Sphingomonas_oligophenolica;ATP6;F0F1 ATP synthase subunit A;24;4;5;5;2;2;4;14;4;9;34;3;2;22;9;6;10;4;5;25
282;Agaricicola_taiwanensis;ATP6;F0F1 ATP synthase subunit A;19;4;5;2;1;2;2;16;3;14;28;4;5;21;7;8;9;1;4;21
283;Tepidamorphus_gemmatus;ATP6;F0F1 ATP synthase subunit A;19;5;6;1;1;3;5;16;2;14;25;3;12;20;8;8;11;1;6;23
284;Sneathiella_chungangensis;ATP6;F0F1 ATP synthase subunit A;8;4;3;2;2;2;2;14;2;17;25;3;3;22;7;8;9;1;6;20
286;Pacificimonas_flava;ATP6;F0F1 ATP synthase subunit A;20;4;5;1;1;1;2;12;4;17;25;2;4;17;8;7;8;3;6;18
288;Nitratireductor_arenosus;ATP6;F0F1 ATP synthase subunit A;18;5;5;2;1;3;4;18;3;14;28;3;8;22;8;13;10;1;5;24
289;Sphingomonas_daechungensis;ATP6;F0F1 ATP synthase subunit A;13;3;4;2;1;4;4;16;5;18;27;3;6;24;8;13;9;1;3;16
290;Chelatococcus_composti;ATP6;F0F1 ATP synthase subunit A;25;6;2;1;2;3;5;21;5;10;30;4;10;22;8;10;11;1;4;22
291;Phyllobacterium_endophyticum;ATP6;F0F1 ATP synthase subunit A;21;5;5;1;1;3;5;16;2;13;29;4;8;23;9;14;11;0;5;20
292;Phyllobacterium_myrsinacearum;ATP6;F0F1 ATP synthase subunit A;19;6;4;2;1;3;4;17;2;14;31;3;6;21;8;15;13;0;6;23
293;Hansschlegelia_beijingensis;ATP6;F0F1 ATP synthase subunit A;20;6;3;2;1;4;4;16;4;15;37;3;6;18;8;13;13;0;6;21
294;Croceicoccus_naphthovorans;ATP6;F0F1 ATP synthase subunit A;16;5;4;4;2;3;6;16;6;19;27;5;9;22;10;12;7;1;4;24
295;Erythrobacter_mangrovi;ATP6;F0F1 ATP synthase subunit A;13;5;4;3;1;2;7;22;6;18;35;4;9;23;10;13;10;3;4;20
299;Rickettsia_akari;ATP6;F0F1 ATP synthase subunit A;15;4;8;2;1;3;3;9;4;24;37;7;8;20;9;14;14;1;11;19
300;Microvirga_calopogonii;ATP6;F0F1 ATP synthase subunit A;19;7;3;2;2;4;6;20;5;13;30;4;6;21;9;9;13;1;3;31
301;Mesorhizobium_hawassense;ATP6;F0F1 ATP synthase subunit A;22;5;4;2;1;4;4;16;4;10;31;4;7;20;8;13;8;0;6;26
302;Limimonas_halophila;ATP6;F0F1 ATP synthase subunit A;24;8;3;3;1;5;4;19;3;16;27;2;7;19;10;6;13;1;7;20
303;Sphingopyxis_macrogoltabida;ATP6;F0F1 ATP synthase subunit A;16;7;7;1;1;3;5;22;6;18;33;2;10;22;9;15;9;3;4;22
304;Hyphomicrobium_nitrativorans;ATP6;F0F1 ATP synthase subunit A;17;6;4;3;1;2;6;12;4;17;21;4;7;20;10;10;14;3;4;23
305;Roseomonas_cervicalis;ATP6;F0F1 ATP synthase subunit A;14;3;4;1;0;2;6;15;5;8;30;4;3;22;9;6;10;1;8;29
307;Mesorhizobium_silamurunense;ATP6;F0F1 ATP synthase subunit A;21;5;4;2;1;4;4;16;4;10;30;4;8;21;8;13;8;0;6;26
309;Aestuariispira_insulae;ATP6;F0F1 ATP synthase subunit A;11;4;3;3;1;1;3;13;4;12;17;2;11;24;9;9;8;0;4;20
310;Croceicoccus_sediminis;ATP6;F0F1 ATP synthase subunit A;13;5;5;3;1;4;5;19;6;23;26;5;10;21;10;13;7;1;5;19
311;Rhizobium_favelukesii;ATP6;F0F1 ATP synthase subunit A;19;4;6;1;1;4;5;18;3;14;31;5;8;20;8;12;9;0;6;21
312;Bradyrhizobium_oligotrophicum;ATP6;F0F1 ATP synthase subunit A;17;5;5;1;1;2;4;15;4;18;28;5;8;23;8;14;13;0;6;28
313;Gellertiella_hungarica;ATP6;F0F1 ATP synthase subunit A;19;5;5;1;1;3;5;19;3;11;32;3;8;20;8;15;9;0;6;22
315;Novispirillum_itersonii;ATP6;F0F1 ATP synthase subunit A;16;6;5;3;1;2;4;17;6;17;19;4;8;22;9;8;10;1;6;24
316;Shinella_fusca;ATP6;F0F1 ATP synthase subunit A;15;5;3;2;1;4;4;18;3;12;29;4;8;24;8;18;10;0;5;22
317;Alteraurantiacibacter_aquimixticola;ATP6;F0F1 ATP synthase subunit A;18;2;3;2;1;1;3;16;6;19;27;4;7;21;9;9;6;2;4;15
318;Corticibacterium_populi;ATP6;F0F1 ATP synthase subunit A;18;5;3;2;1;2;4;19;3;15;26;4;12;22;8;15;9;0;5;22
319;Sphingomonas_lenta;ATP6;F0F1 ATP synthase subunit A;16;7;6;1;0;3;5;17;6;19;31;2;6;22;12;11;11;1;4;23
320;Rhizobium_tibeticum;ATP6;F0F1 ATP synthase subunit A;18;4;6;1;1;4;5;18;3;14;31;5;8;20;8;12;10;0;6;21
321;Ancylobacter_aquaticus;ATP6;F0F1 ATP synthase subunit A;22;6;4;1;1;2;5;14;5;12;27;2;10;19;8;12;11;1;5;27
322;Oceanibaculum_pacificum;ATP6;F0F1 ATP synthase subunit A;17;7;3;2;1;2;6;9;4;18;26;3;9;20;10;12;10;0;9;16
323;Aliidongia_dinghuensis;ATP6;F0F1 ATP synthase subunit A;27;5;6;1;2;3;5;11;5;16;25;2;11;27;9;15;13;2;6;22
324;Aureimonas_psammosilene;ATP6;F0F1 ATP synthase subunit A;16;5;5;2;1;3;4;15;3;9;31;4;7;20;8;15;9;1;5;31
325;Roseomonas_rhizosphaerae;ATP6;F0F1 ATP synthase subunit A;18;5;4;1;0;3;7;16;5;8;30;4;3;24;10;7;8;1;8;31
326;Croceicoccus_pelagius;ATP6;F0F1 ATP synthase subunit A;13;5;5;3;1;3;6;19;6;20;28;5;9;21;10;13;7;1;5;21
327;Rhizobium_naphthalenivorans;ATP6;F0F1 ATP synthase subunit A;19;5;3;1;1;3;5;18;3;13;29;4;12;21;8;14;11;0;5;20
328;Rhizobium_undicola;ATP6;F0F1 ATP synthase subunit A;25;6;4;1;1;3;5;17;4;9;28;3;13;20;8;13;10;0;6;22
330;Rhizobium_subbaraonis;ATP6;F0F1 ATP synthase subunit A;18;5;3;1;1;4;5;19;4;14;30;4;10;19;8;13;10;0;6;21
331;Agrobacterium_vitis;ATP6;F0F1 ATP synthase subunit A;19;5;5;1;1;3;5;20;3;10;32;3;10;20;8;14;9;0;6;21
332;Enterovirga_rhinocerotis;ATP6;F0F1 ATP synthase subunit A;17;5;4;1;1;2;6;15;5;17;29;4;10;21;8;11;13;0;4;21
333;Pseudolabrys_taiwanensis;ATP6;F0F1 ATP synthase subunit A;26;7;3;1;2;2;5;15;5;22;33;2;4;20;8;11;17;0;7;19
334;Qipengyuania_oceanensis;ATP6;F0F1 ATP synthase subunit A;18;7;6;4;2;3;5;14;4;13;32;2;3;22;9;8;8;3;6;24
337;Rhizobium_borbori;ATP6;F0F1 ATP synthase subunit A;21;5;3;1;1;4;5;17;4;8;28;3;12;20;9;12;12;0;6;24
338;Ahrensia_kielensis;ATP6;F0F1 ATP synthase subunit A;20;6;3;3;1;3;5;18;2;16;26;4;10;21;8;14;8;0;5;22
339;Pseudochelatococcus_contaminans;ATP6;F0F1 ATP synthase subunit A;24;5;4;3;0;3;4;11;3;14;35;4;1;16;9;17;10;2;5;29
340;Phreatobacter_cathodiphilus;ATP6;F0F1 ATP synthase subunit A;25;6;3;1;1;3;5;17;4;18;32;4;9;16;8;10;19;1;4;22
342;Maritalea_myrionectae;ATP6;F0F1 ATP synthase subunit A;17;6;5;1;0;2;5;16;2;12;29;3;10;21;9;15;9;0;6;26
343;Rhodovibrio_salinarum;ATP6;F0F1 ATP synthase subunit A;21;8;4;2;2;4;6;17;3;13;34;3;5;17;9;10;10;2;5;18
344;Roseomonas_aestuarii;ATP6;F0F1 ATP synthase subunit A;18;5;4;1;0;3;7;16;5;9;32;4;2;24;10;7;8;1;8;29
345;Shinella_kummerowiae;ATP6;F0F1 ATP synthase subunit A;15;5;3;1;1;3;5;17;3;10;27;4;12;22;8;16;11;0;6;24
346;Defluviicoccus_vanus;ATP6;F0F1 ATP synthase subunit A;15;8;6;1;2;2;5;19;3;14;30;2;7;22;10;8;9;0;8;15
349;Ferrovibrio_terrae;ATP6;F0F1 ATP synthase subunit A;21;8;6;0;2;3;7;14;4;20;30;1;14;17;10;15;10;1;7;20
350;Labrenzia_suaedae;ATP6;F0F1 ATP synthase subunit A;19;7;3;1;1;2;5;15;4;12;26;1;13;22;9;16;11;0;5;23
351;Parerythrobacter_jejuensis;ATP6;F0F1 ATP synthase subunit A;14;3;3;2;0;1;3;15;5;19;26;4;5;21;11;12;7;1;4;17
352;Hyphomicrobium_zavarzinii;ATP6;F0F1 ATP synthase subunit A;17;7;4;1;1;2;7;13;4;19;22;3;8;20;10;12;11;3;5;20
353;Rhodopseudomonas_pseudopalustris;ATP6;F0F1 ATP synthase subunit A;17;4;4;1;1;3;5;16;3;17;30;7;5;22;8;12;9;1;7;23
354;Arboricoccus_pini;ATP6;F0F1 ATP synthase subunit A;13;6;3;2;2;3;5;18;7;21;20;2;14;19;11;6;9;0;5;23
355;Sphingosinicella_vermicomposti;ATP6;F0F1 ATP synthase subunit A;15;2;4;1;1;1;2;15;6;17;26;4;8;22;8;9;9;0;3;18
356;Jhaorihella_thermophila;ATP6;F0F1 ATP synthase subunit A;24;6;2;2;2;2;5;14;4;23;25;5;9;15;9;12;15;1;9;24
357;Sphingomonas_rhizophila;ATP6;F0F1 ATP synthase subunit A;19;6;6;3;0;4;4;14;5;13;34;3;13;20;12;10;9;3;2;27
358;Neomegalonema_perideroedes;ATP6;F0F1 ATP synthase subunit A;25;5;4;5;1;2;4;15;5;9;20;6;8;20;8;7;9;1;7;23
359;Ehrlichia_chaffeensis;ATP6;F0F1 ATP synthase subunit A;14;3;3;1;3;3;2;10;4;24;19;5;6;16;8;6;12;1;4;14
360;Blastomonas_aquatica;ATP6;F0F1 ATP synthase subunit A;11;4;4;1;0;2;3;19;6;12;33;2;5;17;9;11;10;0;5;19
361;Stella_humosa;ATP6;F0F1 ATP synthase subunit A;21;6;4;3;1;4;3;12;5;15;24;3;9;23;9;11;9;1;6;17
362;Roseospira_visakhapatnamensis;ATP6;F0F1 ATP synthase subunit A;16;6;6;2;1;3;5;17;3;15;25;3;7;21;9;7;10;0;7;22
363;Sphingomonas_rubra;ATP6;F0F1 ATP synthase subunit A;14;6;5;1;0;2;4;21;6;16;33;4;6;21;12;11;9;1;4;26
364;Limoniibacter_endophyticus;ATP6;F0F1 ATP synthase subunit A;18;5;3;2;1;3;4;16;2;15;30;3;8;22;9;17;10;0;5;22
365;Roseomonas_mucosa;ATP6;F0F1 ATP synthase subunit A;20;8;3;1;0;4;7;17;4;16;28;2;4;24;9;7;8;1;8;23
366;Croceicoccus_marinus;ATP6;F0F1 ATP synthase subunit A;13;3;3;1;1;1;3;18;6;18;25;2;6;20;9;12;7;0;5;20
367;Ochrobactrum_endophyticum;ATP6;F0F1 ATP synthase subunit A;17;5;3;2;1;4;4;16;2;14;27;4;6;22;8;17;8;2;6;28
368;Blastochloris_tepida;ATP6;F0F1 ATP synthase subunit A;21;6;5;1;1;3;5;14;3;15;31;4;5;21;8;13;13;2;5;23
369;Pannonibacter_carbonis;ATP6;F0F1 ATP synthase subunit A;21;7;3;1;1;3;5;14;4;11;29;1;7;21;9;13;14;1;6;24
370;Sphingomonas_solaris;ATP6;F0F1 ATP synthase subunit A;17;4;6;2;1;2;4;18;6;16;34;6;7;19;10;11;10;1;3;24
372;Sphingorhabdus_soli;ATP6;F0F1 ATP synthase subunit A;23;5;5;3;2;3;5;16;3;10;30;4;2;23;9;7;8;3;5;27
373;Pseudohoeflea_suaedae;ATP6;F0F1 ATP synthase subunit A;16;6;5;2;1;3;4;18;4;12;26;2;12;23;8;15;8;1;5;24
374;Devosia_pacifica;ATP6;F0F1 ATP synthase subunit A;12;5;6;1;1;3;5;18;2;19;28;5;8;21;11;11;13;0;6;20
375;Sphingomonas_montana;ATP6;F0F1 ATP synthase subunit A;15;6;5;1;2;2;5;26;5;17;35;4;9;21;10;12;12;3;2;21
376;Afifella_pfennigii;ATP6;F0F1 ATP synthase subunit A;21;7;4;2;1;2;6;17;3;12;28;4;11;23;9;11;10;1;5;22
377;Phyllobacterium_leguminum;ATP6;F0F1 ATP synthase subunit A;17;5;4;1;1;5;4;17;2;13;28;4;6;22;8;13;9;2;6;28
378;Sphingomonas_metalli;ATP6;F0F1 ATP synthase subunit A;16;5;5;1;0;2;4;19;6;15;32;4;7;22;13;11;11;1;4;24
379;Rhizobium_altiplani;ATP6;F0F1 ATP synthase subunit A;18;4;6;1;1;4;5;18;3;12;29;5;8;21;8;13;9;0;6;24
383;Sphingomonas_lutea;ATP6;F0F1 ATP synthase subunit A;13;5;4;3;1;4;5;22;6;20;30;4;11;26;10;13;9;2;3;22
384;Altererythrobacter_estronivorus;ATP6;F0F1 ATP synthase subunit A;16;2;3;2;1;1;4;13;6;15;31;5;7;18;10;11;6;1;5;18
386;Sphingomonas_jejuensis;ATP6;F0F1 ATP synthase subunit A;15;5;3;1;1;1;3;12;6;13;31;1;7;18;10;12;7;2;3;21
387;Azospirillum_halopraeferens;ATP6;F0F1 ATP synthase subunit A;18;7;5;3;1;3;4;14;5;16;26;2;12;25;10;7;13;0;6;18
388;Sphingomonas_abaci;ATP6;F0F1 ATP synthase subunit A;13;6;5;1;0;2;5;20;6;15;33;3;6;22;12;12;11;1;4;25
389;Rickettsia_canadensis;ATP6;F0F1 ATP synthase subunit A;15;4;8;2;2;3;3;7;5;26;38;6;9;21;8;16;14;2;10;14
390;Endobacter_medicaginis;ATP6;F0F1 ATP synthase subunit A;23;7;4;2;2;4;7;13;5;15;31;2;4;20;9;9;6;0;8;22
391;Aureimonas_ureilytica;ATP6;F0F1 ATP synthase subunit A;16;6;5;2;1;3;4;18;4;11;29;3;10;21;8;12;10;1;5;25
392;Acuticoccus_kandeliae;ATP6;F0F1 ATP synthase subunit A;23;8;6;1;1;3;4;15;2;18;28;2;10;19;9;14;8;1;6;22
393;Pelagibius_litoralis;ATP6;F0F1 ATP synthase subunit A;15;4;3;1;1;1;3;13;4;17;25;2;6;19;9;7;9;1;5;14
394;Sphingomonas_prati;ATP6;F0F1 ATP synthase subunit A;15;6;5;1;2;2;5;25;5;16;35;4;9;21;10;12;12;3;2;23
395;Sphingopyxis_terrae;ATP6;F0F1 ATP synthase subunit A;13;6;5;1;1;4;5;19;6;19;28;2;8;21;10;15;10;3;3;22
396;Pseudovibrio_axinellae;ATP6;F0F1 ATP synthase subunit A;22;6;3;1;1;3;5;16;2;13;25;3;10;22;8;12;12;0;5;24
398;Sulfitobacter_mediterraneus;ATP6;F0F1 ATP synthase subunit A;21;5;3;2;3;2;5;11;3;16;19;7;7;16;9;12;11;1;8;26
399;Croceicoccus_mobilis;ATP6;F0F1 ATP synthase subunit A;14;5;4;3;1;3;5;20;6;20;27;4;8;22;10;14;7;1;5;22
400;Sphingomonas_sanguinis;ATP6;F0F1 ATP synthase subunit A;16;6;6;2;0;2;4;19;6;14;33;4;7;22;12;9;11;1;4;24
402;Pleomorphomonas_oryzae;ATP6;F0F1 ATP synthase subunit A;21;6;6;1;1;2;5;12;3;12;30;3;8;21;8;12;15;0;6;23
403;Aurantiacibacter_odishensis;ATP6;F0F1 ATP synthase subunit A;12;5;4;4;1;2;7;19;6;18;31;4;7;23;11;12;8;3;4;20
404;Tsuneonella_aeria;ATP6;F0F1 ATP synthase subunit A;20;6;7;3;2;3;5;13;4;11;30;3;3;22;9;8;7;4;6;27
405;Roseomonas_vastitatis;ATP6;F0F1 ATP synthase subunit A;20;5;4;1;0;3;7;15;5;11;27;4;2;25;10;7;7;1;8;31
406;Rhizobium_viscosum;ATP6;F0F1 ATP synthase subunit A;19;4;5;1;1;3;5;19;3;15;29;5;8;21;8;12;10;0;6;21
407;Roseospira_navarrensis;ATP6;F0F1 ATP synthase subunit A;17;7;6;2;1;2;5;17;3;19;22;3;10;20;9;6;8;0;6;22
408;Rhizobium_oryziradicis;ATP6;F0F1 ATP synthase subunit A;19;5;4;1;1;4;5;20;3;11;30;3;10;20;8;14;9;0;6;22
410;Rhizobium_taibaishanense;ATP6;F0F1 ATP synthase subunit A;19;5;5;1;1;3;5;19;3;12;30;3;10;22;8;14;9;0;6;20
411;Martelella_endophytica;ATP6;F0F1 ATP synthase subunit A;17;5;3;1;1;3;5;15;3;11;30;5;8;20;8;13;13;0;6;27
412;Aureimonas_jatrophae;ATP6;F0F1 ATP synthase subunit A;15;5;6;2;1;3;4;16;2;17;26;4;6;22;8;17;10;1;5;24
414;Nitrobacter_winogradskyi;ATP6;F0F1 ATP synthase subunit A;16;7;4;2;1;2;5;14;3;19;26;5;7;21;8;12;15;0;6;26
415;Emcibacter_congregatus;ATP6;F0F1 ATP synthase subunit A;18;5;4;2;3;3;6;15;3;9;27;5;11;21;8;6;8;1;6;24
416;Aurantiacibacter_marinus;ATP6;F0F1 ATP synthase subunit A;14;5;5;3;0;2;6;22;6;18;32;5;11;23;11;11;8;3;5;22
418;Kaistia_algarum;ATP6;F0F1 ATP synthase subunit A;20;5;4;1;1;3;5;18;3;13;25;5;8;22;8;14;11;0;6;23
419;Prosthecomicrobium_hirschii;ATP6;F0F1 ATP synthase subunit A;20;6;4;1;1;3;5;16;5;11;29;2;8;22;8;11;13;1;5;24
424;Qipengyuania_vulgaris;ATP6;F0F1 ATP synthase subunit A;14;6;5;3;1;2;6;22;6;17;34;3;9;24;11;10;10;2;4;23
425;Parvibaculum_lavamentivorans;ATP6;F0F1 ATP synthase subunit A;15;3;2;1;1;1;2;10;5;12;21;2;11;19;7;7;10;1;4;20
427;Rhizobium_loessense;ATP6;F0F1 ATP synthase subunit A;19;4;5;1;1;3;5;19;3;14;29;5;7;21;8;11;11;0;6;23
428;Siculibacillus_lacustris;ATP6;F0F1 ATP synthase subunit A;21;5;4;2;2;4;3;15;4;11;26;3;11;21;8;12;11;2;4;26
429;Aureimonas_endophytica;ATP6;F0F1 ATP synthase subunit A;18;6;4;2;1;2;5;14;3;6;30;4;8;21;8;15;8;1;5;33
430;Sphingomonas_indica;ATP6;F0F1 ATP synthase subunit A;22;5;6;1;0;3;6;18;6;13;37;4;8;21;11;11;10;3;4;28
431;Sphingomonas_hominis;ATP6;F0F1 ATP synthase subunit A;14;6;6;1;0;3;5;19;6;17;30;3;7;21;12;10;10;2;4;26
432;Magnetovibrio_blakemorei;ATP6;F0F1 ATP synthase subunit A;12;4;2;2;1;1;3;11;4;15;22;3;9;19;9;10;8;0;6;18
433;Alteraurantiacibacter_aestuarii;ATP6;F0F1 ATP synthase subunit A;12;5;4;4;1;3;6;19;5;18;28;4;10;22;11;15;6;2;4;23
434;Pseudovibrio_stylochi;ATP6;F0F1 ATP synthase subunit A;23;7;4;2;1;3;4;15;2;9;31;3;9;21;8;14;13;0;6;25
435;Aurantiacibacter_gangjinensis;ATP6;F0F1 ATP synthase subunit A;13;5;4;4;0;2;6;21;5;20;32;6;9;24;10;12;9;2;4;24
436;Acuticoccus_sediminis;ATP6;F0F1 ATP synthase subunit A;21;7;4;1;1;4;4;18;2;14;25;2;10;20;9;16;8;1;6;27
437;Sphingomonas_aerophila;ATP6;F0F1 ATP synthase subunit A;16;7;6;1;0;3;5;20;6;15;31;2;6;22;11;9;11;2;4;25
438;Hoeflea_marina;ATP6;F0F1 ATP synthase subunit A;14;6;5;2;1;4;4;16;4;9;31;2;12;22;8;14;9;1;5;25
439;Pseudovibrio_ascidiaceicola;ATP6;F0F1 ATP synthase subunit A;22;6;3;2;1;3;4;16;2;11;25;3;9;23;8;12;12;0;5;26
440;Rhizobium_alamii;ATP6;F0F1 ATP synthase subunit A;18;4;5;1;1;4;5;19;3;14;28;4;8;22;8;12;11;0;6;22
441;Mongoliimonas_terrestris;ATP6;F0F1 ATP synthase subunit A;20;7;4;1;1;2;5;15;5;11;27;1;9;22;8;13;16;1;4;23
442;Sphingomonas_gellani;ATP6;F0F1 ATP synthase subunit A;13;6;5;1;0;3;5;21;6;17;32;3;5;22;11;10;11;2;4;25
443;Oleisolibacter_albus;ATP6;F0F1 ATP synthase subunit A;20;7;4;1;1;2;7;17;5;11;29;3;10;23;9;9;6;2;5;23
444;Bombella_apis;ATP6;F0F1 ATP synthase subunit A;23;5;3;2;3;3;8;13;4;19;31;3;3;19;9;9;11;0;6;19
445;Roseomonas_deserti;ATP6;F0F1 ATP synthase subunit A;16;3;4;1;0;2;6;15;5;9;29;4;2;24;9;7;8;1;7;28
