;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
192;Torulaspora_microellipsoides;ATP6;ATP synthase F0 subunit a;14;4;5;2;2;3;3;13;3;25;37;3;5;14;7;15;12;4;9;12
193;[Candida_norvegica;ATP6;ATP synthase F0 subunit 6;15;3;7;2;1;3;3;20;3;28;32;3;7;13;6;17;8;2;11;13
194;Epichloe_typhina;ATP6;ATP synthase F0 subunit a;17;2;12;1;1;6;3;17;4;26;30;5;3;19;6;15;9;1;7;13
195;Hyaloraphidium_curvatum;ATP6;ATP synthase F0 subunit 6;9;4;5;1;1;1;4;11;2;19;22;2;8;9;7;4;14;1;7;14
196;Coniferiporia_sulphurascens;ATP6;ATP synthase F0 subunit a;14;5;6;1;1;3;5;8;3;24;32;4;5;16;7;22;14;1;10;14
197;Paxillus_rubicundulus;ATP6;ATP synthase F0 subunit a;10;2;3;1;1;1;2;10;3;22;29;4;2;20;5;14;10;0;5;13
198;Schizopora_paradoxa;ATP6;ATP synthase F0 subunit a;13;5;7;1;2;3;5;8;2;24;32;4;5;17;7;25;13;1;8;13
199;Colletotrichum_acutatum;ATP6;ATP synthase subunit 6;15;3;12;1;1;6;3;15;5;25;32;4;3;21;6;16;9;1;7;12
200;Glomus_cerebriforme;ATP6;ATP synthase F0 subunit 6;13;2;1;1;2;2;2;12;5;11;31;2;1;15;6;11;10;1;4;11
201;Shiraia_bambusicola;ATP6;ATP synthase subunit 6;14;2;13;1;2;5;4;14;4;27;33;7;4;22;7;21;9;1;8;11
202;Arthrobotrys_oligospora;ATP6;ATP synthase F0 subunit a;12;2;12;1;3;5;5;16;3;26;35;7;7;20;6;17;9;1;8;13
203;Clavispora_lusitaniae;ATP6;ATP synthase F0 subunit 6;14;4;9;2;1;3;2;20;2;32;36;3;6;14;7;18;8;3;10;11
204;Bipolaris_maydis_ATCC_48331;ATP6;hypothetical protein COCC4DRAFT_66832;10;2;9;1;2;3;3;14;3;19;30;4;4;20;6;16;6;0;6;10
205;Didymella_exigua_CBS_183.55;ATP6;ATPase subunit 6;11;2;8;1;2;3;3;14;3;20;30;4;4;20;6;17;5;0;6;9
206;Penicilliopsis_zonata_CBS_506.65;ATP6;hypothetical protein ASPZODRAFT_155596;10;2;5;1;2;4;2;13;3;20;29;4;3;21;6;16;8;0;6;11
207;Morchella_importuna;ATP6;ATP synthase F0 subunit a;14;2;10;1;3;5;4;12;3;28;27;6;3;21;6;20;9;1;8;14
208;Kazachstania_unispora;ATP6;ATP synthase F0 subunit a;8;2;7;2;0;3;3;9;3;19;35;3;8;18;6;18;9;2;7;10
209;Brettanomyces_bruxellensis;ATP6;Atp6p;14;3;6;3;2;2;4;16;2;32;37;6;5;15;6;16;10;1;10;8
210;Cladophialophora_bantiana;ATP6;Atp6;10;2;11;1;1;5;3;14;3;28;30;6;5;19;9;21;7;1;8;13
211;Harpochytrium_sp._JEL105;ATP6;ATP synthase F0 subunit 6;15;5;6;1;1;3;4;14;3;23;32;3;3;16;8;12;21;2;12;15
212;Pithomyces_chartarum;ATP6;ATP synthase F0 subunit a;15;2;13;1;2;5;4;14;5;23;34;6;4;24;7;20;9;1;8;12
213;Amanita_brunnescens;ATP6;ATP synthase F0 subunit a;12;3;8;2;1;3;5;12;3;23;33;4;1;19;7;22;9;1;8;19
214;Candida_saraburiensis;ATP6;ATP synthase F0 subunit 6;9;2;6;1;0;2;2;11;2;24;26;1;3;9;7;18;4;2;3;14
215;Hannaella_oryzae;ATP6;ATP synthase F0 subunit a;18;4;5;2;2;3;4;13;6;19;29;3;4;15;8;17;11;1;8;24
216;Didymella_pinodes;ATP6;ATP synthase subunit 6;17;2;11;1;2;5;4;14;5;25;33;5;4;23;7;22;8;1;8;12
217;Colletotrichum_salicis;ATP6;Atp6;15;3;12;1;1;6;4;15;5;24;32;3;3;21;6;16;9;1;7;13
218;Aspergillus_parasiticus;ATP6;ATP synthase subunit 6;13;2;11;1;2;6;3;12;4;25;31;5;3;22;8;21;8;1;7;11
219;Stemphylium_lycopersici;ATP6;ATP synthase F0 subunit a;11;2;9;1;2;3;3;14;3;19;30;4;4;20;6;16;5;0;6;10
220;Opegrapha_vulgata;ATP6;ATP Synthase subunit 6;11;3;7;1;2;3;2;11;3;21;26;3;5;20;6;16;5;0;7;12
221;Bipolaris_cookei;ATP6;ATP synthase subunit 6;10;2;9;1;2;3;3;14;3;19;30;4;4;20;6;16;6;0;6;10
222;Neurospora_crassa_OR74A;ATP6;ATPase subunit 6;14;4;9;1;1;6;4;14;5;26;31;2;3;20;7;18;10;1;7;11
223;Amanita_pseudoporphyria;ATP6;ATP synthase F0 subunit a;14;3;5;1;1;3;5;11;3;19;32;5;1;19;6;21;9;1;8;21
224;Turbinellus_floccosus;ATP6;ATP synthase F0 subunit a;11;2;3;1;0;2;2;9;3;22;28;3;0;17;5;17;13;0;7;12
225;Magnusiomyces_magnusii;ATP6;Atp6p;7;2;7;1;3;5;5;18;2;32;32;3;5;16;7;19;6;2;10;12
226;Lyophyllum_decastes;ATP6;ATP synthase F0 subunit a;14;3;3;1;1;1;2;10;2;19;30;3;0;17;5;15;8;0;6;17
227;Synchytrium_endobioticum;ATP6;ATP synthase F0 subunit a;9;3;3;1;2;1;3;9;2;18;31;3;4;10;6;8;15;0;5;12
228;Sordaria_macrospora_k-hell;ATP6;putative ATP synthase F0 subunit 6;14;4;9;1;1;6;4;14;5;26;31;2;3;20;7;18;10;1;7;11
229;Metarhizium_anisopliae;ATP6;ATP synthase F0 subunit 6;17;2;10;1;1;6;3;18;4;28;38;6;3;19;6;16;14;1;7;13
230;Paxillus_involutus;ATP6;ATP synthase F0 subunit a;10;2;3;1;1;1;2;10;3;22;29;4;2;20;5;15;9;0;5;13
231;Kazachstania_servazzii;ATP6;ATPase subunit 6;8;2;7;2;0;2;2;9;3;19;35;3;8;17;6;17;10;2;8;9
232;Pichia_kluyveri;ATP6;ATP synthase F0 subunit 6;16;4;7;3;1;2;3;15;2;30;35;5;4;12;6;15;11;2;8;17
233;Ricasolia_amplissima;ATP6;ATPase subunit 6;11;3;13;1;2;7;3;15;4;27;31;6;2;23;7;19;7;1;11;10
234;Pseudogymnoascus_pannorum;ATP6;ATP synthase F0 subunit a;13;2;5;1;2;4;3;16;4;18;32;3;3;21;6;12;7;0;6;11
235;Penicillium_citrinum;ATP6;ATP synthase F0 subunit a;13;3;12;1;2;6;3;13;4;29;35;4;4;21;8;23;9;1;7;14
236;Podospora_anserina;ATP6;ATP synthase F0 subunit 6;14;2;9;1;1;6;4;16;5;26;33;3;3;20;7;16;8;1;7;10
237;Penicillium_solitum;ATP6;atp6 gene product;12;3;13;1;2;6;3;13;4;25;30;4;4;20;8;19;7;1;6;15
238;Sclerotinia_borealis;ATP6;ATP synthase subunit 6;11;2;11;1;2;5;4;14;4;24;30;4;3;18;7;22;11;1;8;15
239;Candida_maltosa;ATP6;ATP synthase subunit 6;14;4;8;2;0;3;3;19;2;32;32;3;3;15;7;20;8;2;6;16
240;Puccinia_graminis_f._sp._tritici_CRL_75-36-700-3;ATP6;ATP synthase F0, A subunit;8;2;1;1;2;1;2;8;1;14;19;1;2;7;4;8;5;0;5;13
241;Tricholoma_saponaceum;ATP6;ATP synthase F0 subunit a;12;3;7;3;1;2;4;11;2;25;35;6;1;18;7;24;8;1;8;17
242;Glarea_lozoyensis;ATP6;ATP synthase F0 subunit a;13;3;11;1;1;6;5;14;4;23;30;4;3;22;6;17;10;1;8;14
243;Parastagonospora_nodorum_SN15;ATP6;ATP synthase subunit 6;11;3;12;1;2;5;4;15;5;22;31;5;4;19;7;20;9;1;7;13
244;Graphis_lineola;ATP6;ATP synthase F0 subunit 6;12;2;12;1;2;5;3;14;4;24;31;6;4;22;6;20;7;1;7;12
245;Laccaria_amethystina;ATP6;ATP synthase F0 subunit a;15;4;3;1;1;5;5;11;2;25;35;3;1;19;7;24;9;1;6;14
246;Ogataea_thermophila;ATP6;ATP synthase F0 subunit 6;14;3;10;2;1;2;3;16;1;26;35;5;4;14;7;17;9;2;9;15
247;Dactylella_tenuis;ATP6;ATP synthase F0 subunit a;10;2;11;1;3;5;5;15;3;21;40;8;7;19;6;17;11;1;8;14
248;Coniothyrium_glycines;ATP6;ATP synthase F0 subunit a;10;3;9;1;2;3;3;14;3;19;29;4;3;19;6;17;7;0;6;10
249;Macrolepiota_fuliginosa;ATP6;ATP synthase F0 subunit a;15;4;5;2;1;2;5;11;3;23;35;4;1;16;7;24;10;1;8;18
250;Wickerhamomyces_mucosus;ATP6;ATP synthase F0 subunit 6;16;3;8;2;1;3;3;20;3;27;29;3;7;16;6;17;8;2;10;13
251;Metschnikowia_drosophilae;ATP6;Atp6;9;2;6;1;1;2;2;16;2;9;27;2;20;15;6;21;8;1;7;9
252;Wickerhamomyces_pijperi;ATP6;ATP synthase F0 subunit 6;16;3;8;2;1;3;3;20;3;24;29;3;7;16;6;17;8;2;10;16
253;Cryptococcus_neoformans_var._grubii;ATP6;ATP synthase F0 subunit 6;15;3;6;2;2;3;4;13;4;24;28;2;4;19;7;20;13;1;8;17
254;Cryptococcus_neoformans_var._grubii_H99;ATP6;ATP synthase subunit 6;11;2;4;1;2;2;2;11;3;20;26;2;2;19;5;12;13;0;5;15
255;Aureobasidium_pullulans_EXF-150;ATP6;ATPase, F0 complex, subunit A;12;2;7;1;1;3;3;10;2;18;25;2;3;23;6;14;8;0;6;9
256;Cladonia_leporina;ATP6;ATP synthase F0 subunit 6;17;3;12;2;1;5;3;14;4;29;28;7;3;23;6;19;9;1;9;14
257;Porodaedalea_pini;ATP6;ATP synthase F0 subunit a;13;5;8;2;1;3;4;9;2;23;30;4;5;17;7;23;12;1;9;17
258;Tricholoma_terreum;ATP6;ATP synthase F0 subunit a;14;5;7;1;1;3;6;11;2;29;32;4;1;18;7;22;9;1;6;16
259;Amanita_basii;ATP6;ATP synthase F0 subunit a;13;3;7;2;1;3;5;13;3;21;35;4;1;17;7;23;9;1;9;18
260;Penicillium_digitatum;ATP6;ATP synthase subunit 6;12;3;13;1;2;6;3;13;4;24;31;4;4;20;8;19;7;1;6;15
261;Myochromella_boudieri;ATP6;ATP synthase subunit a;16;4;6;2;1;3;5;11;2;21;35;4;1;18;7;23;9;1;7;19
262;Ophiocordycipitaceae_sp.;ATP6;ATP synthase F0 subunit a;15;3;9;1;1;7;3;16;4;28;27;3;4;18;6;19;9;1;7;14
263;Russula_lepida;ATP6;ATP synthase F0 subunit a;10;3;6;2;1;4;5;8;2;27;31;6;3;20;7;19;14;1;9;15
264;Magnusiomyces_ingens;ATP6;ATP synthase F0 subunit a;10;2;9;1;3;4;5;16;2;15;31;3;21;16;7;21;5;2;9;14
265;Parengyodontium_album;ATP6;ATP synthase F0 subunit 6;15;2;13;1;1;6;3;15;4;23;32;4;4;19;6;16;9;1;7;13
266;Candida_neerlandica;ATP6;ATP synthase subunit 6;13;2;3;1;0;2;2;13;2;21;28;1;3;9;6;20;2;2;5;12
267;Candida_sojae;ATP6;ATP synthase subunit 6;12;2;4;1;0;2;2;15;2;21;29;1;3;8;6;18;2;2;5;12
268;Hirsutella_thompsonii;ATP6;ATP synthase F0 subunit a;15;2;13;1;1;6;3;14;4;24;30;5;3;20;6;16;9;1;7;14
269;Hygrophorus_russula;ATP6;ATP synthase F0 subunit a;10;3;3;1;1;2;2;10;3;25;27;2;1;16;5;17;11;0;7;11
270;Pestalotiopsis_fici;ATP6;ATP synthase F0 subunit a;13;2;10;1;1;6;3;16;4;25;32;4;4;20;8;17;8;1;7;11
271;Postia_placenta_MAD-698-R-SB12;ATP6;hypothetical protein POSPLADRAFT_1160908;15;3;6;2;1;3;5;9;4;24;37;6;7;19;7;20;13;1;9;17
272;Rhynchosporium_orthosporum;ATP6;Atp6;11;2;6;1;1;4;2;14;3;20;29;4;3;22;6;13;9;0;6;9
273;Scopulariopsis_brevicaulis;ATP6;ATP synthase F0 subunit a;15;3;10;1;1;8;3;16;4;28;34;5;4;19;6;17;10;1;7;13
274;Aspergillus_luchuensis;ATP6;ATP synthase subunit 6;13;3;17;1;2;6;3;16;4;28;41;4;3;23;8;23;13;1;9;13
275;Akanthomyces_muscarius;ATP6;ATP synthase F0 subunit 6;13;2;13;1;2;4;4;17;4;29;35;6;5;18;7;18;13;1;9;17
276;Cladonia_rangiferina;ATP6;ATP synthase subunit 6;16;2;13;2;1;6;3;15;4;26;31;7;3;22;6;18;9;1;8;16
277;Candida_labiduridarum;ATP6;ATP synthase F0 subunit 6;17;4;6;2;0;3;2;17;2;32;33;2;3;16;7;25;6;3;10;13
278;Exophiala_dermatitidis_NIH/UT8656;ATP6;ATP synthase subunit 6;8;2;6;1;1;4;2;14;3;23;30;5;4;17;7;16;5;0;6;11
279;Pertusaria_propinqua;ATP6;ATP synthase subunit 6;16;3;15;1;2;6;4;14;4;27;34;4;5;21;7;19;7;1;7;12
280;Cladonia_subtenuis;ATP6;ATP synthase F0 subunit 6;16;2;13;2;1;6;3;15;4;28;31;6;3;22;6;18;9;1;8;15
281;Lyophyllum_shimeji;ATP6;ATP synthase F0 subunit a;13;3;3;1;1;1;2;10;2;18;31;3;0;17;5;16;8;0;6;17
282;Volvariella_volvacea;ATP6;ATP synthase F0 subunit a;17;4;7;3;1;2;4;15;3;23;43;5;1;19;7;23;10;1;9;20
283;Synchytrium_microbalum;ATP6;ATP synthase F0 subunit a;10;3;2;1;0;2;3;9;2;18;32;2;4;10;6;9;14;0;5;13
284;Antarctomyces_pellizariae;ATP6;Atp6;16;2;11;1;1;6;4;16;4;27;35;4;3;22;6;21;12;1;8;13
285;Amanita_inopinata;ATP6;ATP synthase F0 subunit a;14;4;4;1;1;2;5;11;3;21;35;4;1;17;6;23;8;1;8;19
286;Tolypocladium_ophioglossoides;ATP6;ATP synthase F0 subunit 6;15;3;13;1;1;6;3;14;4;24;30;4;3;20;6;16;9;1;7;14
287;Tolypocladium_inflatum;ATP6;ATP synthase F0 subunit a;15;3;13;1;1;6;3;14;4;24;30;4;3;20;6;16;9;1;7;14
288;Sanghuangporus_vaninii;ATP6;Atp6;16;4;7;2;2;3;4;9;2;22;32;5;3;19;7;21;12;1;8;16
289;Phellinus_lamaoensis;ATP6;ATP synthase F0 subunit a;15;3;8;2;3;3;4;8;2;22;33;4;4;18;7;22;13;1;9;14
290;Coccocarpia_palmicola;ATP6;ATP synthase subunit a;11;2;5;2;1;3;3;10;3;17;25;5;4;23;5;17;7;0;10;10
291;Ganoderma_lucidum;ATP6;ATPase subunit 6;13;3;6;1;3;2;6;12;5;26;40;7;3;17;8;21;13;1;11;17
292;Fomitiporia_mediterranea;ATP6;ATP synthase F0 subunit a;13;5;7;2;2;3;5;10;2;22;31;4;3;19;7;23;11;1;9;16
293;Ganoderma_calidophilum;ATP6;ATP synthase F0 subunit a;13;3;6;1;3;2;6;12;5;27;39;7;3;17;8;21;13;1;11;17
294;Tricholomella_constricta;ATP6;ATP synthase subunit a;15;4;6;2;1;3;5;11;2;19;36;3;1;18;7;25;9;1;7;20
295;Ganoderma_applanatum;ATP6;ATP synthase F0 subunit 6;13;3;6;1;3;2;6;12;5;26;39;7;3;17;8;21;13;1;11;18
296;Trametes_cingulata;ATP6;ATP synthase subunit 6;15;3;5;1;2;2;6;9;4;26;30;7;4;17;7;20;13;1;9;13
297;Phialocephala_subalpina;ATP6;ATP synthase F0 subunit 6;10;2;6;1;1;4;3;14;3;19;29;3;3;22;6;14;9;0;6;10
298;Phyllopsora_corallina;ATP6;ATP synthase F0 subunit 6;6;2;5;1;1;4;2;10;3;20;27;4;5;21;7;22;6;0;7;11
299;Ogataea_philodendri;ATP6;ATP synthase F0 subunit 6;12;3;10;2;1;2;3;16;1;32;36;6;4;14;7;19;8;2;8;12
300;Verticillium_dahliae;ATP6;ATP synthase F0 subunit 6;13;3;12;1;1;6;3;15;3;24;34;4;2;20;8;19;8;1;7;12
301;Sanghuangporus_sanghuang;ATP6;atp6;14;5;7;2;2;3;4;10;2;24;32;4;2;20;7;23;11;1;8;14
302;Asterophora_parasitica;ATP6;ATP synthase subunit a;15;4;6;2;1;4;5;11;2;19;36;3;1;18;7;24;9;1;7;20
303;Verticillium_nonalfalfae;ATP6;ATP synthase F0 subunit 6;13;3;12;1;1;6;3;15;3;24;34;4;2;20;8;19;8;1;7;12
304;Monoblepharella_sp._JEL15;ATP6;ATP synthase F0 subunit 6;14;6;6;1;1;2;4;14;3;23;31;3;3;16;8;11;21;2;11;16
305;Rhynchosporium_agropyri;ATP6;Atp6;11;2;6;1;1;4;2;14;3;20;29;4;3;22;6;14;8;0;6;9
306;Desarmillaria_tabescens;ATP6;Atp6;14;2;4;1;1;1;2;12;2;19;28;5;1;19;5;14;8;0;6;13
307;Eremothecium_sinecaudum;ATP6;ATP synthase F0 subunit 6;5;3;5;1;2;2;2;10;4;17;27;2;15;12;6;15;13;3;9;13
308;Hypsizygus_marmoreus;ATP6;ATP synthase F0 subunit a;16;4;5;2;1;3;5;11;2;22;35;5;1;19;7;24;8;1;7;17
309;Ganoderma_tsugae;ATP6;ATP synthase F0 subunit a;12;2;4;1;2;1;2;8;3;22;25;4;2;18;5;13;15;0;6;14
310;Cairneyella_variabilis;ATP6;ATP synthase subunit 6;11;2;6;1;1;4;3;14;3;21;28;3;3;22;6;13;9;0;6;9
311;Ganoderma_leucocontextum;ATP6;ATP synthase F0 subunit a;12;3;5;1;3;2;6;9;4;23;33;7;3;16;8;20;12;1;9;17
312;Tephrocybe_rancida;ATP6;ATP synthase subunit a;17;3;6;2;1;2;5;11;2;18;39;4;1;19;7;24;8;1;7;18
313;Ganoderma_sinense;ATP6;ATPase subunit 6;15;3;7;1;1;3;6;10;5;28;36;6;5;19;7;20;16;1;11;16
314;Phlyctis_petraea;ATP6;ATP synthase F0 subunit 6;10;2;8;1;2;3;2;14;3;20;27;4;3;23;6;14;7;0;6;10
315;Parmotrema_ultralucens;ATP6;ATP synthase F0 subunit 6;16;3;11;1;2;5;3;12;3;25;30;6;4;22;6;18;7;1;8;11
316;Aspergillus_nidulans_FGSC_A4;ATP6;unnamed protein product;12;3;11;1;2;6;3;13;4;24;32;4;4;21;8;19;9;1;7;11
317;Rhizophydium_sp._136;ATP6;ATP synthase F0 subunit 6;5;4;5;2;2;1;5;12;3;29;46;4;7;12;7;15;12;2;8;11
318;Hirsutella_vermicola;ATP6;ATP synthase F0 subunit a;13;2;11;1;2;6;3;16;4;25;30;5;5;18;6;16;9;1;7;15
319;Aspergillus_ustus;ATP6;ATP synthase subunit 6;11;2;11;1;2;6;3;14;4;24;32;5;4;21;8;20;10;1;7;11
320;Hirsutella_rhossiliensis;ATP6;ATP synthase F0 subunit 6;13;2;11;1;2;6;3;16;4;25;30;5;5;18;6;16;9;1;7;15
321;Marssonina_brunnea_f._sp._'multigermtubi';ATP6;ATP synthase subunit 6;10;2;6;1;1;4;3;15;3;18;30;3;3;22;6;15;8;0;6;10
322;Tricholoma_matsutake;ATP6;ATP synthase subunit 6;12;3;3;1;1;1;2;9;2;17;28;3;0;14;5;15;8;0;5;16
323;Armillaria_borealis;ATP6;ATP synthase F0 subunit 6;14;2;4;1;1;1;2;12;2;18;29;5;1;19;5;14;8;0;6;13
324;Beauveria_bassiana;ATP6;ATP synthase F0 subunit 6;13;2;13;1;2;5;4;17;4;30;36;5;5;17;7;18;13;1;9;16
325;Usnea_mutabilis;ATP6;ATP synthase F0 subunit 6;14;3;11;1;1;7;3;14;4;20;27;4;5;22;7;18;9;1;9;16
326;Cladosporium_sphaerospermum;ATP6;ATP synthase subunit 6;11;2;11;2;2;6;3;14;4;18;30;5;4;23;6;21;7;1;8;18
327;Hirsutella_minnesotensis;ATP6;ATP synthase F0 subunit 6;13;2;11;1;2;6;3;16;4;24;30;5;5;18;6;16;9;1;7;16
328;Diddensiella_santjacobensis;ATP6;ATP synthase F0 subunit 6;9;2;4;2;5;3;2;11;2;24;34;2;3;12;4;11;8;2;8;10
329;Sporothrix_schenckii;ATP6;ATP synthase subunit 6;11;2;5;1;1;3;2;13;4;23;32;4;4;19;7;14;7;0;6;6
330;Monilinia_laxa;ATP6;ATP synthase F0 subunit a;13;2;6;1;2;4;3;14;3;18;30;2;2;20;6;15;6;0;6;11
331;Heterodermia_casarettiana;ATP6;ATP synthase F0 subunit 6;14;2;12;1;2;4;5;13;7;26;27;3;3;25;5;20;6;1;6;14
332;Rhizoctonia_solani;ATP6;ATP synthase subunit 6;12;5;9;2;3;3;4;11;2;22;29;5;3;18;7;19;13;1;7;20
333;Tricholoma_bakamatsutake;ATP6;ATP synthase F0 subunit a;11;3;3;1;1;1;2;9;2;19;28;3;0;14;5;15;8;0;5;15
334;Candida_frijolesensis;ATP6;ATP synthase subunit 6;13;2;3;1;0;2;2;13;2;23;28;1;3;8;6;20;2;2;5;11
335;Pseudocercospora_fijiensis;ATP6;ATP Synthase Subunit 6;10;2;10;1;3;6;4;16;4;25;35;6;3;25;7;22;9;0;9;13
336;Ramalina_intermedia;ATP6;ATP synthase F0 subunit 6;8;2;5;1;1;4;2;11;3;20;27;4;4;21;7;20;6;0;7;12
337;Akanthomyces_lecanii;ATP6;ATP synthase F0 subunit a;13;2;13;1;2;5;4;17;4;29;36;5;5;17;7;18;13;1;9;17
338;Dactylellina_haptotyla;ATP6;ATP synthase F0 subunit a;11;2;12;1;3;5;4;15;3;23;33;7;6;18;6;16;8;1;8;14
339;Cladonia_peziziformis;ATP6;ATP synthase F0 subunit 6;15;2;12;2;1;6;3;15;3;26;31;7;3;22;6;18;11;1;8;17
340;Amanita_phalloides;ATP6;ATP synthase F0 subunit a;9;3;9;3;1;2;4;15;4;24;33;5;2;22;7;24;10;1;7;20
341;Inonotus_obliquus;ATP6;ATP synthase F0 subunit a;12;4;3;1;2;2;2;9;2;18;28;2;2;18;5;15;10;0;8;14
342;Orbilia_dorsalis;ATP6;ATP synthase F0 subunit 6;10;2;9;1;4;5;3;14;3;23;32;5;4;17;6;16;8;0;8;14
343;Aspergillus_niger;ATP6;ATP synthase subunit 6;13;3;12;1;2;6;3;14;4;24;36;4;3;23;8;19;12;1;8;13
344;Beauveria_brongniartii;ATP6;ATP synthase F0 subunit 6;13;2;13;1;2;5;4;17;4;30;36;5;5;16;7;19;13;1;9;16
345;Heterodermia_speciosa;ATP6;ATP synthase F0 subunit 6;13;2;7;1;2;3;2;12;3;19;27;4;3;23;5;17;5;0;5;12
346;Leptogium_hirsutum;ATP6;ATP synthase F0 subunit 6;10;3;11;1;1;6;3;15;4;29;30;5;3;19;7;17;7;0;8;13
347;Pseudevernia_consocians;ATP6;ATP synthase F0 subunit 6;14;2;12;1;1;5;3;13;4;27;30;5;3;21;7;19;7;1;9;12
348;Aspergillus_tubingensis;ATP6;ATP synthase subunit 6;13;3;12;1;3;6;3;14;4;23;33;4;4;22;8;20;12;1;7;16
349;Beauveria_pseudobassiana;ATP6;ATP synthase F0 subunit 6;12;2;13;1;2;5;4;17;4;30;36;5;5;17;7;19;13;1;9;16
350;Hanseniaspora_uvarum;ATP6;ATP synthase F0 subunit 6;12;2;6;2;2;3;2;15;2;18;27;2;3;9;2;7;14;0;5;11
351;Ogataea_angusta;ATP6;ATP synthase subunit 6;16;3;10;2;1;2;3;15;1;15;32;5;14;14;7;18;12;2;9;16
352;Cordyceps_militaris;ATP6;ATP synthase F0 subunit 6;13;2;13;1;1;5;4;17;4;30;36;5;5;17;7;19;13;1;9;16
353;Cordyceps_cicadae;ATP6;ATP synthase F0 subunit a;12;2;13;1;2;5;4;17;4;30;36;5;5;17;7;19;13;1;9;16
354;Lecanora_cinereofusca;ATP6;ATP synthase F0 subunit 6;17;3;13;1;1;6;3;14;4;24;31;4;3;23;6;19;10;1;9;17
355;Millerozyma_farinosa;ATP6;ATP synthase subunit 6;12;2;6;2;1;3;3;15;2;14;30;4;21;16;7;22;5;2;5;11
356;Microsporum_canis;ATP6;ATP synthase F0 subunit 6;8;3;10;2;2;6;4;13;5;26;37;6;3;22;6;24;11;1;8;13
357;Diaporthe_longicolla;ATP6;ATP synthase protein 6;12;2;11;1;1;6;4;16;4;25;33;4;4;18;7;19;9;1;7;11
358;Aplosporella_prunicola_CBS_121167;ATP6;uncharacterized protein K452DRAFT_238711, partial;10;2;6;1;2;5;2;13;3;19;34;5;4;19;6;15;8;0;6;9
359;Chrysoporthe_deuterocubensis;ATP6;ATP synthase F0 subunit a;14;2;14;1;1;6;4;16;4;25;39;4;4;20;6;19;11;1;8;13
360;Annulohypoxylon_stygium;ATP6;ATP synthase subunit 6;13;2;9;1;2;4;2;14;3;16;30;2;4;21;6;13;6;0;6;10
361;Chrysoporthe_cubensis;ATP6;ATP synthase F0 subunit 6;14;2;13;1;1;6;4;16;4;25;39;4;4;20;6;20;11;1;8;13
362;Bryoria_tenuis;ATP6;ATP synthase F0 subunit 6;13;2;6;1;1;4;2;13;3;20;29;3;5;21;6;14;6;0;7;9
363;Lecanicillium_saksenae;ATP6;ATP synthase F0 subunit 6;12;2;11;1;1;5;4;15;4;27;30;5;5;17;7;16;10;1;7;14
364;Chrysoporthe_austroafricana;ATP6;ATP synthase F0 subunit 6;14;2;13;1;1;6;4;16;4;25;39;4;4;20;6;20;11;1;8;13
365;Arthroderma_uncinatum;ATP6;ATP synthase F0 subunit 6;7;3;10;2;2;6;4;13;4;23;34;6;3;22;6;23;9;1;7;11
366;Candida_blackwelliae;ATP6;ATP synthase F0 subunit 6;11;4;8;2;0;4;2;19;2;38;37;4;1;12;6;26;4;1;11;16
367;Sodiomyces_alkalinus_F11;ATP6;ATPase, F0 complex, subunit A;12;2;3;1;1;3;2;11;4;16;28;3;3;14;6;15;5;0;4;9
368;Epidermophyton_floccosum;ATP6;ATP synthase F0 subunit 6;7;3;10;2;2;6;4;13;4;24;33;6;3;22;6;23;9;1;7;11
369;Nannizzia_nana;ATP6;ATP synthase F0 subunit 6;7;3;10;2;2;6;4;13;4;24;33;6;3;22;6;23;9;1;7;11
370;Nannizzia_gypsea_CBS_118893;ATP6;ATP synthase subunit 6;7;3;10;2;2;6;4;13;4;22;33;6;3;23;6;23;9;1;7;12
371;Trichophyton_mentagrophytes;ATP6;ATP synthase F0 subunit 6;7;3;10;2;2;6;4;13;4;24;33;6;3;22;6;22;9;1;7;11
372;Amanita_thiersii;ATP6;ATP synthase F0 subunit a;11;3;5;1;1;2;6;11;3;25;29;6;3;20;7;27;9;1;7;18
373;Lachancea_kluyveri;ATP6;putative ATP synthase, subunit 6;13;4;6;2;1;3;3;15;3;24;31;4;6;18;7;16;9;5;11;15
374;Pseudocercospora_mori;ATP6;ATP synthase subunit 6;12;2;12;1;2;5;4;14;4;21;29;5;3;23;7;20;7;1;7;17
375;Cladonia_apodocarpa;ATP6;ATP synthase subunit 6;16;2;12;2;1;6;3;15;4;28;32;6;3;21;6;18;10;1;8;15
376;Cladonia_petrophila;ATP6;ATP synthase F0 subunit 6;11;3;7;1;1;4;2;14;3;19;28;3;3;21;6;14;8;0;7;12
377;Trichophyton_rubrum;ATP6;ATP synthase F0 subunit 6;7;3;10;2;2;6;4;13;3;24;34;6;3;22;6;22;9;1;7;11
378;Zygosaccharomyces_mellis;ATP6;ATP synthase F0 subunit a;11;2;5;1;2;1;2;11;3;15;31;2;4;10;6;12;7;3;5;13
379;Nemania_diffusa;ATP6;ATP synthase protein 6;13;2;12;1;2;5;3;14;5;27;31;5;3;20;7;16;9;2;7;10
380;Pleurotus_ostreatus;ATP6;ATP synthase subunit 6;11;4;7;1;2;2;6;13;2;23;34;6;1;19;7;23;10;1;5;18
